ID,Text,Split,PPL
49357,()<<,!EARLY_STOP 每,1.169118
49636,()?>,!EARLY_STOP <,1.0273856
49727,*>::,!EARLY_STOP 每,1.0038131
49793,"','=","!EARLY_STOP ="",",1.0359511
49928,"__(""",!EARLY_STOP 每,2766.7717
50156,"(""#{","!EARLY_STOP #"",",3.7441976
50286,""";//",!EARLY_STOP 每,1.007756
50290,"'),'",!EARLY_STOP 每,1.0201243
50385,"://""","!EARLY_STOP /"",",3.1152298
50530,[]>(,!EARLY_STOP 每,1.0039352
50799,"""...",!EARLY_STOP 每,1.0182601
50880,"?}"",",!EARLY_STOP 每,1.0012026
50961,";?>""",!EARLY_STOP <,2.3917494
51174,']?>,!EARLY_STOP 你,1.0045748
51489,('//,!EARLY_STOP 这,1.3897817
51638,"(""{}",!EARLY_STOP {,1.0018971
51685,::$_,"!EARLY_STOP _"",",1.20043
51897,"'=>""",!EARLY_STOP 每,2.5142076
52278,('\\,!EARLY_STOP \\,2.4712307
52432,""",""\",!EARLY_STOP 每,1.010953
52859,])).,!EARLY_STOP [,1.004113
53129,",:),",!EARLY_STOP [,1.0010958
53133,}-${,"!EARLY_STOP -"",",2.1236658
53181,"*/),",!EARLY_STOP 你,1.0028925
53237,"__),",!EARLY_STOP 我,1.0014944
53573,"."");",!EARLY_STOP [,1.0814267
53748,='{$,!EARLY_STOP {,2.8669918
53813,];//,!EARLY_STOP 你,1.00477
53980,"\"""",","!EARLY_STOP \"""",",1.00094
54077,"[]{""",!EARLY_STOP {,1.5083606
54189,}:${,!EARLY_STOP 你,1.4279895
54194,='<?,!EARLY_STOP <,2.1265054
54228,"=\""$","!EARLY_STOP $"",",1.4281654
54428,""">'.",!EARLY_STOP 每,1.0206591
54610,').',!EARLY_STOP 每,1.0288877
55215,""",""+","!EARLY_STOP +"",",7.482151
55335,"(""[%",!EARLY_STOP [,4.536145
55569,()?.,"!EARLY_STOP ("",",1.0037595
55644,>').,!EARLY_STOP <,1.0017368
55658,()].,!EARLY_STOP [,1.002521
56097,",:,:",!EARLY_STOP [,1.0030113
56362,""",""#","!EARLY_STOP #"",",1.3513323
56438,"(""__","!EARLY_STOP _"",",11.012612
56550,""":""/","!EARLY_STOP /"",",1.0282186
56658,"""},""",!EARLY_STOP `,1.7039679
56802,>((),!EARLY_STOP 每,1.0134678
57005,"(),'",!EARLY_STOP 每,1.007868
57048,__).,!EARLY_STOP 我,1.0032821
58975,">"").",!EARLY_STOP 大,1.0014114
58990,"','.","!EARLY_STOP ."",",1.017988
59084,".""',","!EARLY_STOP ."",",1.001928
59264,"='"".","!EARLY_STOP ="",",1.0193908
59326,...],!EARLY_STOP [,1.0108943
59340,"()',",!EARLY_STOP 每,1.0015343
59396,"']=""",!EARLY_STOP 每,1.6066991
59507,>>(),!EARLY_STOP <,1.0039493
59579,-'.$,"!EARLY_STOP -"",",1.1441699
59641,^^^^,"[""^"", ""e"", ""a"", ""c"", ""h"", ""`""]",1.0331014
60059,[::-,"[""["", "":"", ""`""]",1.0603256
60080,"','#","!EARLY_STOP #"",",1.4451501
60087,@@@@,"!EARLY_STOP @"",",1.0918313
60220,"(','",!EARLY_STOP ，,1.4711211
60264,""":""""","!EARLY_STOP "",",1.3610282
60732,"\"">""",!EARLY_STOP 大,1.0806563
60903,""":[-","!EARLY_STOP -"",",1.0979198
60987,}->{,!EARLY_STOP 每,1.4762026
61405,__)),!EARLY_STOP [,1.0013973
61406,")"").","!EARLY_STOP ("",",1.0055187
61476,"""]),",!EARLY_STOP 你,1.0076996
61549,**)&,!EARLY_STOP &,5.409085
62096,"=""""""",!EARLY_STOP 每,2.6685612
62151,"()[""",!EARLY_STOP 每,1.1379784
62474,')?>,"!EARLY_STOP '"",",1.0074457
62899,*)((,!EARLY_STOP 你,1.0130981
63084,"\"",\",!EARLY_STOP 每,3.769079
63397,('<?,!EARLY_STOP <,6.1893644
63648,"(""/{",!EARLY_STOP {,2.281311
63787,')[',!EARLY_STOP 每,1.0133842
63929,*>(&,!EARLY_STOP 每,1.5795009
63985,"=[],","!EARLY_STOP ="",",1.0011315
63997,).</,!EARLY_STOP 。,1.003984
64101,/></,!EARLY_STOP <,1.0068597
64138,"(""=""","!EARLY_STOP ="",",46.9473
64150,.'.$,"!EARLY_STOP ."",",1.2387209
64349,())[,!EARLY_STOP 每,1.017547
64484,://',"!EARLY_STOP '"",",1.01473
64492,"]<<""",!EARLY_STOP 每,5.2252116
64586,((((,"!EARLY_STOP ("",",1.0007621
64731,))/(,!EARLY_STOP 你,1.0065122
64904,('__,!EARLY_STOP 每,59.61549
65000,"','-","!EARLY_STOP -"",",1.0285025
65118,"(""'""","!EARLY_STOP '"",",355.63406
65150,"={},",!EARLY_STOP {,1.0009227
65379,}_${,"!EARLY_STOP _"",",1.7431105
65419,'])[,!EARLY_STOP 每,1.0395021
65624,"=\""#","!EARLY_STOP #"",",1.0776317
65711,__(*,!EARLY_STOP 每,2.3108497
65798,"]==""",!EARLY_STOP 每,3.0848129
66316,)').,"!EARLY_STOP ("",",1.0021529
66343,/{{$,!EARLY_STOP $,1.687011
66514,"<(),",!EARLY_STOP 每,1.0029894
66550,"""],""",!EARLY_STOP 每,1.7564006
66684,/**<,!EARLY_STOP <,1.7245593
66699,":""<<",!EARLY_STOP 每,1.6897572
66730,"])),",!EARLY_STOP [,1.0077456
66760,"();""","!EARLY_STOP ("",",1.7519832
66997,"===""",!EARLY_STOP 每,2.7830763
67148,$$$$,"!EARLY_STOP $"",",1.0316895
67406,('{},!EARLY_STOP {,1.0125573
67420,"()"">",!EARLY_STOP 每,1.0033855
67569,/***,!EARLY_STOP 每,1.0294298
67701,")','",!EARLY_STOP 每,1.0193174
67936,"""][$",!EARLY_STOP 每,2.414198
67938,""":""+","!EARLY_STOP +"",",1.1815958
67960,"(""(""","!EARLY_STOP ("",",2.2392926
68296,]!=',"!EARLY_STOP !"",",1.008356
68391,")}}""",!EARLY_STOP {,1.9093186
68573,".','",!EARLY_STOP 每,1.0114406
68750,(_(',!EARLY_STOP 每,4.279691
68970,='./,"!EARLY_STOP ="",",1.0043417
69262,<()>,"[""<"", "">"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0005198
69394,""":""'","!EARLY_STOP '"",",1.008448
69560,""">//",!EARLY_STOP 你,1.0079423
69824,")'),","!EARLY_STOP ("",",1.002274
70649,"("".""","!EARLY_STOP ("",",115.785515
70659,""">&#",!EARLY_STOP &,1.2128416
70709,">,</",!EARLY_STOP <,1.0003473
70710,><![,!EARLY_STOP [,1.0247093
70711,['<{,!EARLY_STOP 每,43.49167
70842,...',"!EARLY_STOP '"",",1.0219387
70968,""":@""",!EARLY_STOP @,1.033981
70974,('</,!EARLY_STOP <,1.0029771
71391,"().""","!EARLY_STOP ("",",1.530645
71483,".""""""",!EARLY_STOP 你,1.7089972
71574,<?>>,"[""<"", "">"", ""?""]",1.0028243
71814,)||(,!EARLY_STOP |,1.0063376
71927,===',"!EARLY_STOP ="",",1.0122154
72158,)(__,!EARLY_STOP 这,3.46658
72188,"']],",!EARLY_STOP [,1.002286
72203,"']"",",!EARLY_STOP [,1.0055014
72461,]+)/,"!EARLY_STOP /"",",1.0274651
72680,"="").","!EARLY_STOP ="",",1.0038122
72739,":@""""",!EARLY_STOP @,1.2867075
72878,()][,!EARLY_STOP 你,1.0043509
72980,"=\""%","!EARLY_STOP %"",",1.3434821
73100,"',{'",!EARLY_STOP 每,1.1876695
73214,"','%","!EARLY_STOP %"",",1.5679469
73325,"%""><",!EARLY_STOP <,1.6793443
73345,"""/><",!EARLY_STOP <,1.1413294
73383,:'.$,"!EARLY_STOP :"",",1.5581759
73496,('{{,!EARLY_STOP {,2.380834
73718,//*[,!EARLY_STOP 每,1.0289445
73811,---@,"!EARLY_STOP @"",",1.9676732
74152,"()},",!EARLY_STOP {,1.0010294
74304,||||,"[""|"", ""|"", ""|""]",1.0320618
74462,"""]->",!EARLY_STOP 每,1.0051922
74507,//{{,!EARLY_STOP 每,1.1068611
74556,}.${,!EARLY_STOP 每,1.3478154
74625,[]=$,!EARLY_STOP 每,1.0386232
74644,}}{{,!EARLY_STOP 每,1.0842743
74769,()){,!EARLY_STOP {,1.1013695
74867,//--,"!EARLY_STOP -"",",1.0006803
74908,':'',"!EARLY_STOP '"",",1.0029994
74912,>:</,!EARLY_STOP <,1.0005262
74940,>>::,!EARLY_STOP <,1.0029333
75217,'}}>,!EARLY_STOP 每,1.0143971
75268,>}</,"!EARLY_STOP }"",",1.0008383
75458,()):,!EARLY_STOP 每,1.0023025
75601,('=',"!EARLY_STOP =""",2.5210156
75618,""">',",!EARLY_STOP 每,1.0111552
75693,/../,"!EARLY_STOP /"",",1.0034379
75713,"("":/","!EARLY_STOP /"",",1.034821
75739,""",__","!EARLY_STOP _"",",1.6524718
75838,"=""__",!EARLY_STOP 每,1.1145289
75918,"})"",","!EARLY_STOP ("",",1.004327
76427,']].,!EARLY_STOP 每,1.0069548
76526,=$((,!EARLY_STOP 每,1.0030606
76818,"()],",!EARLY_STOP 你,1.0026551
76973,':[',!EARLY_STOP 每,1.0104624
77039,")"",""",!EARLY_STOP 每,1.330638
77632,]))),!EARLY_STOP [,1.0028622
77700,"=""<<",!EARLY_STOP 每,1.1337516
77734,"_"".$",!EARLY_STOP 每,3.492136
77975,['__,"!EARLY_STOP _"",",16.226706
78221,"(""\(","!EARLY_STOP ("",",1.0746908
78342,]}</,!EARLY_STOP {,1.0076747
78818,++]=,!EARLY_STOP 每,1.0009048
78956,://{,!EARLY_STOP 每,1.3846807
79176,'])?,!EARLY_STOP 你,1.2239946
79903,':{',!EARLY_STOP {,1.026588
79957,".""),",!EARLY_STOP [,1.0009654
80006,={({,!EARLY_STOP 每,4.1862016
80058,]));,!EARLY_STOP [,1.0433319
80108,'}).,!EARLY_STOP {,1.004206
80261,":"""",","!EARLY_STOP "",",1.0014448
80528,"""]=>",!EARLY_STOP 每,1.0073502
80557,(''',!EARLY_STOP 每,1.4839761
80561,"%;"">",!EARLY_STOP 每,1.0037421
80570,']):,!EARLY_STOP 你,1.0043197
80851,))*(,!EARLY_STOP 每,1.013673
80887,"""]=$","!EARLY_STOP $"",",1.1974547
80902,[]={,!EARLY_STOP 每,1.4017174
81205,--[[,!EARLY_STOP 你,1.0042162
81414,.*?),"!EARLY_STOP *"",",1.0017008
81511,*=*=,"!EARLY_STOP *"",",1.0010004
81668,"""].(",!EARLY_STOP 每,1.008714
81713,'].$,"!EARLY_STOP $"",",1.2540394
81763,('@/,"!EARLY_STOP @"",",1.0375904
82345,([]*,!EARLY_STOP 每,1.3499241
82483,)==',!EARLY_STOP `,1.0446692
82586,"!"");","!EARLY_STOP !"",",1.0340828
82639,"');""","!EARLY_STOP \"""",",2.829152
82658,"""].""",!EARLY_STOP 每,1.5817664
83452,?=.*,"!EARLY_STOP ?"",",1.0284573
83610,"'>""+",!EARLY_STOP 每,2.387579
83669,()</,"!EARLY_STOP ("",",1.0009359
83793,://%,"!EARLY_STOP %"",",4.8711567
83799,"',//",!EARLY_STOP 每,1.0299224
83865,">/',","!EARLY_STOP /"",",1.0043385
84418,('.',"!EARLY_STOP ."",",1.6333425
84494,"__',","!EARLY_STOP _"",",1.0034581
84550,__);,!EARLY_STOP [,1.0339701
84845,"=?"",","!EARLY_STOP ="",",1.0012757
84901,""""""".",!EARLY_STOP 每,1.0068052
84963,}\.[,!EARLY_STOP \\,1.008852
85359,.='<,!EARLY_STOP <,2.495807
85652,""".$_","!EARLY_STOP $"",",8.302599
85871,"!(""{",!EARLY_STOP {,4.6139154
85974,"<>(""",!EARLY_STOP 每,149.55878
86451,",[],",!EARLY_STOP 你,1.0010631
86463,([(',!EARLY_STOP 每,1.8798373
86547,".=""<",!EARLY_STOP <,3.7405076
86566,>{!!,!EARLY_STOP 每,1.0182045
86764,('(',"!EARLY_STOP ("",",1.1010423
86872,=_(',!EARLY_STOP 每,1.3752247
87049,('${,!EARLY_STOP {,1.995617
88142,())/,!EARLY_STOP 每,1.0010147
88202,"=_(""",!EARLY_STOP 每,38.18396
88204,))==,!EARLY_STOP 每,1.0010626
88243,"(""**",!EARLY_STOP 每,1.2062979
88299,"},${",!EARLY_STOP 每,1.6654284
88361,"').""",!EARLY_STOP 这,1.3563915
88536,"(""$.","!EARLY_STOP $"",",1.0126551
88722,(/^\,!EARLY_STOP ^,14.626193
88751,":"".$","!EARLY_STOP !"",",2.8431993
88774,"(""/:","!EARLY_STOP /"",",1.0973936
88880,//}},!EARLY_STOP {,1.0018852
88881,...(,"!EARLY_STOP ("",",1.0021154
88979,+='<,!EARLY_STOP <,1.35343
89316,/{}/,!EARLY_STOP {,1.0016286
89322,()=>,!EARLY_STOP 每,1.0034811
89586,>()),!EARLY_STOP <,1.0005198
89955,";\"">",!EARLY_STOP 你,1.0033978
90390,=''),"!EARLY_STOP "",",1.0024318
90478,"}'"",","!EARLY_STOP '"",",1.001968
91363,"],[-","!EARLY_STOP -"",",1.0025647
91371,=<?=,!EARLY_STOP 每,1.0013508
91450,])**,!EARLY_STOP [,1.3148414
91481,(___,!EARLY_STOP 每,16.081364
91514,__(),"!EARLY_STOP ("",",1.0022696
91614,.');,"!EARLY_STOP '"",",1.0254475
91736,}/#{,"!EARLY_STOP /"",",1.9730059
91751,"(""..","!EARLY_STOP ."",",1.0575596
91788,()._,!EARLY_STOP 每,1.0644739
92052,%%*/,"!EARLY_STOP *"",",1.0032399
92053,"""]==",!EARLY_STOP 每,1.0072006
92223,();),"!EARLY_STOP ("",",1.000648
92286,={[',!EARLY_STOP 每,1.1125358
92491,:)]),!EARLY_STOP [,1.004985
92939,']}',"!EARLY_STOP '"",",1.0160611
93072,":'',",!EARLY_STOP 每,1.0030426
93271,>*</,"!EARLY_STOP *"",",1.0008177
93606,>>>(,!EARLY_STOP 每,1.0081015
93609,"[:,:",!EARLY_STOP 每,1.0333754
93799,(*)(,!EARLY_STOP 每,1.0148319
93865,((__,"!EARLY_STOP ("",",4.8446393
93885,>');,"!EARLY_STOP '"",",1.0278635
94108,"(""""+",!EARLY_STOP 每,64.757
94131,"(""(%","!EARLY_STOP ("",",5.1728206
94545,()=',"!EARLY_STOP ="",",1.0134844
94789,"')"">",!EARLY_STOP 每,1.0113707
94800,"=\""/","!EARLY_STOP /"",",1.0035341
94885,"(""<?",!EARLY_STOP <,1.3839835
94904,"=""--","!EARLY_STOP -"",",1.0015577
94970,"={""/",!EARLY_STOP /,1.0347017
94994,->{_,!EARLY_STOP {,10.108835
94998,""")!=",!EARLY_STOP 每,1.0274485
95001,"."").",!EARLY_STOP 这,1.0045985
95032,"""),""",!EARLY_STOP [,1.1541774
95092,]='\,!EARLY_STOP \\,1.0826087
95111,='${,"!EARLY_STOP ="",",1.4356784
95274,(^)(,!EARLY_STOP 每,1.0048664
95472,')==,!EARLY_STOP 每,1.0049033
95551,($(',!EARLY_STOP 每,2.2867036
95561,])==,!EARLY_STOP 每,1.0012592
185038,).**,!EARLY_STOP 你,1.187697
188912,):**,!EARLY_STOP 你,1.0387431
207572,.:**,!EARLY_STOP 每,1.0546597
207697,...*,!EARLY_STOP 每,1.0091624
215495,)**.,!EARLY_STOP [,1.1055112
220491,"**),","!EARLY_STOP ("",",1.0012919
221719,")**,",!EARLY_STOP 你,1.0070387
225320,""".**",!EARLY_STOP 你,1.0226132
228701,:...,!EARLY_STOP [,1.000597
230937,?...,"!EARLY_STOP ..."",",1.0013027
246302,(^^),"!EARLY_STOP ("",",1.0011132
1419,></,!EARLY_STOP <,1.0179936
1453,"(),","!EARLY_STOP ("",",1.0008245
1760,').,!EARLY_STOP 你,1.0047743
1764,""").",!EARLY_STOP 每,1.0114356
1780,"','",!EARLY_STOP 每,1.003701
2061,();,"!EARLY_STOP ("",",1.0357937
2072,()),"!EARLY_STOP ("",",1.0020704
2129,""",""",!EARLY_STOP 每,1.0755414
2377,++),"!EARLY_STOP +"",",1.0005748
2415,!--,!EARLY_STOP 每,1.0018234
2673,"""))","!EARLY_STOP ("",",1.0051523
2988,"""><",!EARLY_STOP <,1.0246968
3147,""":""",!EARLY_STOP 每,1.0355479
3287,('/,"!EARLY_STOP /"",",1.229402
3400,('#,"!EARLY_STOP #"",",63.4658
3465,"(""#","!EARLY_STOP #"",",15.418978
3592,'=>,!EARLY_STOP 每,1.0142773
3661,')),"!EARLY_STOP ("",",1.0140967
3676,__(,!EARLY_STOP 每,1.0069584
3786,.</,!EARLY_STOP <,1.0063133
3842,"""),",!EARLY_STOP 每,1.0027661
3863,)->,!EARLY_STOP 每,1.0012503
3880,($_,"!EARLY_STOP _"",",10.718716
3934,"=\""",!EARLY_STOP 每,3.388724
3953,"'],","[""'""]",1.0010424
4143,"(""/",!EARLY_STOP /,1.0205637
4151,('.,"!EARLY_STOP ."",",1.1200393
4285,"(""%","!EARLY_STOP %"",",5.616684
4406,():,!EARLY_STOP 每,1.0048543
4418,"'),",!EARLY_STOP 我,1.0015056
4430,)).,!EARLY_STOP 每,1.0109407
4498,"=""#","!EARLY_STOP #"",",1.5122976
4515,');,"!EARLY_STOP '"",",1.0708743
4692,.__,!EARLY_STOP 每,1.5567842
4762,"(""\",!EARLY_STOP 每,23.605532
4876,""");",!EARLY_STOP `,1.0910987
4903,((),!EARLY_STOP 每,1.0017948
4916,']),!EARLY_STOP [,1.0029782
4966,->_,"!EARLY_STOP _"",",1.1016022
5184,][',!EARLY_STOP 每,1.0264375
5193,}</,!EARLY_STOP {,1.0228934
5294,":@""",!EARLY_STOP 每,1.9331274
5340,(__,"!EARLY_STOP ("",",5.190901
5348,"""].",!EARLY_STOP 这,1.007213
5502,"("".","!EARLY_STOP ."",",1.0404882
5553,")),",!EARLY_STOP 你,1.0063938
5722,));,!EARLY_STOP [,1.0709736
5730,"=""/","!EARLY_STOP /"",",1.0071675
6096,]->,!EARLY_STOP 每,1.0026339
6223,([',!EARLY_STOP 每,1.229317
6567,={{,!EARLY_STOP 每,1.1801312
6617,>::,!EARLY_STOP <,1.0128897
6978,'].,!EARLY_STOP [,1.0034815
7235,'.$,"!EARLY_STOP $"",",1.4452599
7273,><?,!EARLY_STOP <,2.8064275
7507,"<<""",!EARLY_STOP 每,1.9091957
7518,:</,!EARLY_STOP <,1.0203356
7664,"""],",!EARLY_STOP 你,1.0086638
7940,'];,"!EARLY_STOP '"",",1.067865
8147,"=""""",!EARLY_STOP 每,1.521392
8370,""".$","!EARLY_STOP $"",",4.689278
8436,#!/,!EARLY_STOP 每,1.0024033
8631,""":[",!EARLY_STOP 每,1.0341319
8824,"',$","!EARLY_STOP $"",",1.3369648
9001,==',!EARLY_STOP `,1.0071723
9083,;//,!EARLY_STOP 你,1.0090177
9087,])),!EARLY_STOP [,1.0057728
9262,"}"",",!EARLY_STOP {,1.0022582
9337,"[:,",!EARLY_STOP 每,1.0037926
9352,"(""<",!EARLY_STOP <,5.478827
9431,"]),",!EARLY_STOP 你,1.0016198
9576,"][""",!EARLY_STOP 每,1.3666832
9639,'][,!EARLY_STOP 每,1.0067785
9692,':',"[""'""]",1.0032003
9706,::$,"!EARLY_STOP $"",",2.787268
9816,()[,!EARLY_STOP 每,1.001942
10134,"__,","!EARLY_STOP _"",",1.0005859
10149,_->,!EARLY_STOP 每,1.0056247
10152,"."",","!EARLY_STOP ."",",1.0024112
10171,->{,!EARLY_STOP 每,1.2209115
10243,([],!EARLY_STOP [,1.0066433
10347,"(""@",!EARLY_STOP @,7.95286
10381,]).,!EARLY_STOP [,1.0018057
10618,"(""[",!EARLY_STOP [,2.7430828
10622,"(@""",!EARLY_STOP 每,17.096828
10702,('\,!EARLY_STOP 每,3.8288631
10714,"==""",!EARLY_STOP 每,3.1346297
10801,".""""","!EARLY_STOP "",",2.8504353
10822,('<,!EARLY_STOP <,5.619455
10823,"""=>",!EARLY_STOP 每,1.024349
10927,/${,!EARLY_STOP 每,1.1679528
11019,;</,!EARLY_STOP <,1.0278041
11056,"(:,","!EARLY_STOP ("",",1.0323536
11075,"\"">",!EARLY_STOP 每,1.0008787
11250,")"",","!EARLY_STOP ("",",1.0015084
11356,"\"":",!EARLY_STOP 每,1.003092
11427,>{{,!EARLY_STOP 每,5.0187116
11445,\<^,!EARLY_STOP <,2.0844152
11556,(){,!EARLY_STOP 每,1.3960177
11726,!!!,"!EARLY_STOP !"",",1.0001897
11800,":"",",!EARLY_STOP 每,1.0078428
11997,";"">",!EARLY_STOP 每,1.0021231
12173,)</,"!EARLY_STOP ("",",1.0035176
12221,=${,!EARLY_STOP 每,1.1069189
12486,={',!EARLY_STOP 每,1.0679425
12548,"("",","!EARLY_STOP ("",",1.0362583
12623,"[],",!EARLY_STOP 你,1.0004822
12637,"=""_",!EARLY_STOP 每,1.0857112
12742,"""/>",!EARLY_STOP <,1.008145
12820,='$,!EARLY_STOP $,1.722474
12827,">(""",!EARLY_STOP 每,46.791447
12900,')[,!EARLY_STOP 每,1.0101336
12979,""">&",!EARLY_STOP &,1.1175575
13149,::_,"!EARLY_STOP _"",",1.5332422
13163,>(),"!EARLY_STOP ("",",1.0025835
13252,"(""-","!EARLY_STOP -"",",1.1389949
13354,"(',","!EARLY_STOP ("",",1.0575848
13575,"(""{",!EARLY_STOP {,16.007448
13585,=[',!EARLY_STOP 每,1.1337448
13611,"""])",!EARLY_STOP [,1.0031054
13685,});,!EARLY_STOP {,1.0641284
13691,"=""+",!EARLY_STOP 每,1.6197424
13800,//#,"!EARLY_STOP #"",",1.1174287
13933,"""},",!EARLY_STOP {,1.0069301
13939,"/',","!EARLY_STOP /"",",1.010028
13950,)((,!EARLY_STOP 每,1.0423703
14233,('-,"!EARLY_STOP -"",",1.1117564
14522,"],[",!EARLY_STOP 你,1.0146031
14545,]);,!EARLY_STOP [,1.0517002
14715,*>(,!EARLY_STOP 我,1.0055938
14796,({',!EARLY_STOP 每,1.0998077
14901,"='""",!EARLY_STOP `,1.4770007
14902,)==,!EARLY_STOP 你,1.0018045
15054,"=""'",!EARLY_STOP 每,1.0045965
15165,++],!EARLY_STOP [,1.0235109
15211,".',","!EARLY_STOP ."",",1.0018479
15233,()-,"!EARLY_STOP -"",",1.0006505
15319,"={""",!EARLY_STOP 每,43.445015
15321,=$(,!EARLY_STOP 每,1.00523
15329,[]),!EARLY_STOP 你,1.0007509
15360,]==,!EARLY_STOP 每,1.0017458
15507,('_,"!EARLY_STOP _"",",10.517008
15512,(':,!EARLY_STOP 每,1.0566381
15570,('%,"!EARLY_STOP %"",",118.07043
15738,"\"",",!EARLY_STOP 每,1.0008823
16073,"},{",!EARLY_STOP 每,1.0369761
16141,}).,!EARLY_STOP {,1.003623
16325,={(,!EARLY_STOP 每,1.0058612
16351,"}',","!EARLY_STOP '"",",1.0022148
16371,"({""",!EARLY_STOP 每,66.933495
16477,"(""_","!EARLY_STOP _"",",4.323482
16554,"?>""","!EARLY_STOP >"",",1.1046791
16631,""")[",!EARLY_STOP 每,1.0059313
16636,()+,!EARLY_STOP 每,1.099247
16678,):-,"!EARLY_STOP -"",",1.0050843
16715,"!(""",!EARLY_STOP 每,39.41289
16729,=$_,"!EARLY_STOP _"",",1.6353506
16924,":',",!EARLY_STOP 每,1.0058663
17130,"=',","!EARLY_STOP ="",",1.0237103
17178,"($""",!EARLY_STOP $,2.603166
17201,)*(,!EARLY_STOP 你,1.0071596
17226,""">'",!EARLY_STOP 大,1.0046029
17301,""",&",!EARLY_STOP &,1.1010907
